Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price, Profit , Cost , Sales 
7/3/2011,3,July,2011,52,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578," $4,006 "," $6,513 "," $10,519 "
7/3/2011,3,July,2011,17,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $185 , $344 , $529 
7/4/2011,4,July,2011,36,Adults (35-64),Male,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",3,420,769," $1,024 "," $1,260 "," $2,284 "
7/4/2011,4,July,2011,43,Adults (35-64),Male,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120, $362 , $713 ," $1,075 "
7/4/2011,4,July,2011,22,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443, $875 ," $1,519 "," $2,394 "
7/4/2011,4,July,2011,47,Adults (35-64),Female,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443, $717 ," $1,555 "," $2,272 "
7/4/2011,4,July,2011,23,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $77 , $344 , $421 
7/4/2011,4,July,2011,43,Adults (35-64),Female,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443, $484 ," $1,519 "," $2,003 "
7/4/2011,4,July,2011,46,Adults (35-64),Female,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783, $155 , $487 , $642 
7/4/2011,4,July,2011,40,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $385 , $713 ," $1,098 "
7/4/2011,4,July,2011,36,Adults (35-64),Female,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701, $346 ," $1,083 "," $1,429 "
7/5/2011,5,July,2011,25,Young Adults (25-34),Male,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320," $1,909 "," $3,798 "," $5,707 "
7/5/2011,5,July,2011,17,Youth (<25),Male,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295," $2,027 "," $3,756 "," $5,783 "
7/5/2011,5,July,2011,23,Youth (<25),Male,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",4,1555,2443," $3,161 "," $6,220 "," $9,381 "
7/5/2011,5,July,2011,40,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443, $701 ," $3,110 "," $3,811 "
7/5/2011,5,July,2011,45,Adults (35-64),Female,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701, $210 ," $1,083 "," $1,293 "
7/5/2011,5,July,2011,24,Youth (<25),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701," $1,803 "," $3,249 "," $5,052 "
7/5/2011,5,July,2011,31,Young Adults (25-34),Male,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",2,344,540, $198 , $688 , $886 
7/5/2011,5,July,2011,26,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578," $5,485 "," $8,684 "," $14,169 "
7/5/2011,5,July,2011,48,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540, $191 , $344 , $535 
7/5/2011,5,July,2011,24,Youth (<25),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443, $864 ," $1,555 "," $2,419 "
7/6/2011,6,July,2011,24,Youth (<25),Male,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295, $561 ," $1,252 "," $1,813 "
7/6/2011,6,July,2011,20,Youth (<25),Male,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769, $318 , $420 , $738 
7/6/2011,6,July,2011,25,Young Adults (25-34),Male,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443, $302 ," $1,555 "," $1,857 "
7/6/2011,6,July,2011,24,Youth (<25),Male,France,Essonne,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701," $1,100 "," $2,166 "," $3,266 "
7/6/2011,6,July,2011,35,Adults (35-64),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701, $397 ," $1,083 "," $1,480 "
7/6/2011,6,July,2011,27,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540, $185 , $344 , $529 
7/6/2011,6,July,2011,28,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120," $1,187 "," $2,139 "," $3,326 "
7/6/2011,6,July,2011,20,Youth (<25),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540, $126 , $344 , $470 
7/6/2011,6,July,2011,28,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,1083,1701," $1,043 "," $4,332 "," $5,375 "
7/6/2011,6,July,2011,19,Youth (<25),Female,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $110 , $344 , $454 
7/6/2011,6,July,2011,39,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540, $698 ," $1,376 "," $2,074 "
7/7/2011,7,July,2011,18,Youth (<25),Male,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",3,308,565, $415 , $924 ," $1,339 "
7/7/2011,7,July,2011,22,Youth (<25),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",4,1252,2295," $2,979 "," $5,008 "," $7,987 "
7/7/2011,7,July,2011,21,Youth (<25),Female,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295, $745 ," $1,252 "," $1,997 "
7/7/2011,7,July,2011,22,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443," $1,750 "," $3,038 "," $4,788 "
7/7/2011,7,July,2011,51,Adults (35-64),Female,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540, $198 , $688 , $886 
7/7/2011,7,July,2011,19,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $385 , $713 ," $1,098 "
7/7/2011,7,July,2011,51,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443, $570 ," $1,555 "," $2,125 "
7/7/2011,7,July,2011,50,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701, $244 ," $1,083 "," $1,327 "
7/7/2011,7,July,2011,25,Young Adults (25-34),Female,Canada,Alberta,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540, $196 , $344 , $540 
7/8/2011,8,July,2011,39,Adults (35-64),Female,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320," $3,092 "," $3,798 "," $6,890 "
7/8/2011,8,July,2011,44,Adults (35-64),Male,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 48",4,713,1120," $1,449 "," $2,852 "," $4,301 "
7/8/2011,8,July,2011,38,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443, $701 ," $3,110 "," $3,811 "
7/8/2011,8,July,2011,29,Young Adults (25-34),Male,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443, $497 ," $1,555 "," $2,052 "
7/8/2011,8,July,2011,36,Adults (35-64),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701, $397 ," $1,083 "," $1,480 "
7/8/2011,8,July,2011,22,Youth (<25),Male,Canada,Alberta,Bikes,Road Bikes,"Road-150 Red, 48",4,2171,3578," $5,628 "," $8,684 "," $14,312 "
7/9/2011,9,July,2011,24,Youth (<25),Male,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295," $1,683 "," $3,756 "," $5,439 "
7/9/2011,9,July,2011,48,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320," $1,631 "," $3,798 "," $5,429 "
7/9/2011,9,July,2011,43,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320," $1,008 "," $1,266 "," $2,274 "
7/9/2011,9,July,2011,22,Youth (<25),Female,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443," $2,184 "," $6,220 "," $8,404 "
7/9/2011,9,July,2011,22,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540, $185 , $344 , $529 
7/10/2011,10,July,2011,28,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578," $4,006 "," $6,513 "," $10,519 "
7/10/2011,10,July,2011,19,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120," $1,154 "," $2,139 "," $3,293 "
7/10/2011,10,July,2011,41,Adults (35-64),Male,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443, $826 ," $1,519 "," $2,345 "
7/10/2011,10,July,2011,44,Adults (35-64),Male,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 52",3,487,783, $724 ," $1,461 "," $2,185 "
7/10/2011,10,July,2011,29,Young Adults (25-34),Female,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443," $1,491 "," $4,665 "," $6,156 "
7/10/2011,10,July,2011,33,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443, $570 ," $1,555 "," $2,125 "
7/10/2011,10,July,2011,41,Adults (35-64),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540, $377 ," $1,032 "," $1,409 "
7/11/2011,11,July,2011,17,Youth (<25),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295, $745 ," $1,252 "," $1,997 "
7/11/2011,11,July,2011,23,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769," $1,001 "," $1,260 "," $2,261 "
7/11/2011,11,July,2011,17,Youth (<25),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295," $1,443 "," $2,504 "," $3,947 "
7/11/2011,11,July,2011,23,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $385 , $713 ," $1,098 "
7/11/2011,11,July,2011,18,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,487,783, $841 ," $1,461 "," $2,302 "
7/11/2011,11,July,2011,23,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",3,2171,3578," $1,860 "," $6,513 "," $8,373 "
7/11/2011,11,July,2011,26,Young Adults (25-34),Female,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 44",4,1083,1701," $2,200 "," $4,332 "," $6,532 "
7/11/2011,11,July,2011,40,Adults (35-64),Female,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443, $448 ," $1,555 "," $2,003 "
7/11/2011,11,July,2011,43,Adults (35-64),Male,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783, $288 , $487 , $775 
7/11/2011,11,July,2011,33,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443, $375 ," $1,555 "," $1,930 "
7/11/2011,11,July,2011,28,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,1083,1701," $1,043 "," $4,332 "," $5,375 "
7/11/2011,11,July,2011,53,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578," $1,335 "," $2,171 "," $3,506 "
7/12/2011,12,July,2011,26,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295," $2,234 "," $3,756 "," $5,990 "
7/12/2011,12,July,2011,43,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295, $538 ," $1,252 "," $1,790 "
7/12/2011,12,July,2011,21,Youth (<25),Male,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443," $1,638 "," $4,665 "," $6,303 "
7/12/2011,12,July,2011,23,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $385 , $713 ," $1,098 "
7/12/2011,12,July,2011,29,Young Adults (25-34),Male,United States,Oregon,Bikes,Road Bikes,"Road-650 Black, 44",1,487,783, $186 , $487 , $673 
7/12/2011,12,July,2011,50,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701, $584 ," $1,083 "," $1,667 "
7/12/2011,12,July,2011,42,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783, $194 , $487 , $681 
7/12/2011,12,July,2011,45,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540, $349 , $688 ," $1,037 "
7/13/2011,13,July,2011,22,Youth (<25),Female,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295, $745 ," $1,252 "," $1,997 "
7/13/2011,13,July,2011,31,Young Adults (25-34),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320," $1,922 "," $2,532 "," $4,454 "
7/13/2011,13,July,2011,22,Youth (<25),Male,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,308,565, $703 , $924 ," $1,627 "
7/13/2011,13,July,2011,29,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295, $997 ," $1,252 "," $2,249 "
7/13/2011,13,July,2011,34,Young Adults (25-34),Female,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443," $2,328 "," $6,076 "," $8,404 "
7/13/2011,13,July,2011,55,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443," $3,501 "," $6,076 "," $9,577 "
7/13/2011,13,July,2011,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783, $280 , $487 , $767 
7/13/2011,13,July,2011,47,Adults (35-64),Male,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $205 , $713 , $918 
7/13/2011,13,July,2011,41,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120," $1,087 "," $2,139 "," $3,226 "
7/13/2011,13,July,2011,33,Young Adults (25-34),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120, $500 ," $1,426 "," $1,926 "
7/13/2011,13,July,2011,31,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578," $2,671 "," $4,342 "," $7,013 "
7/13/2011,13,July,2011,30,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578," $1,335 "," $2,171 "," $3,506 "
7/14/2011,14,July,2011,37,Adults (35-64),Female,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",4,1252,2295," $3,805 "," $5,008 "," $8,813 "
7/14/2011,14,July,2011,22,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769," $1,001 "," $1,260 "," $2,261 "
7/14/2011,14,July,2011,31,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295," $2,991 "," $3,756 "," $6,747 "
7/14/2011,14,July,2011,24,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 48",3,487,783, $371 ," $1,461 "," $1,832 "
7/14/2011,14,July,2011,28,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120, $161 , $713 , $874 
7/14/2011,14,July,2011,36,Adults (35-64),Female,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701, $692 ," $2,166 "," $2,858 "
7/14/2011,14,July,2011,68,Seniors (64+),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701, $794 ," $2,166 "," $2,960 "
7/14/2011,14,July,2011,29,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540, $154 , $688 , $842 
7/14/2011,14,July,2011,51,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540, $232 ," $1,032 "," $1,264 "
7/14/2011,14,July,2011,48,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540, $191 , $344 , $535 
7/15/2011,15,July,2011,23,Youth (<25),Male,France,Nord,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578," $3,767 "," $8,684 "," $12,451 "
7/15/2011,15,July,2011,23,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540, $232 ," $1,032 "," $1,264 "
7/15/2011,15,July,2011,18,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,487,783, $841 ," $1,461 "," $2,302 "
7/15/2011,15,July,2011,30,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $191 , $344 , $535 
7/16/2011,16,July,2011,21,Youth (<25),Male,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295, $630 ," $1,252 "," $1,882 "
7/16/2011,16,July,2011,22,Youth (<25),Female,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320, $567 ," $1,266 "," $1,833 "
7/16/2011,16,July,2011,46,Adults (35-64),Male,France,Seine Saint Denis,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540, $99 , $344 , $443 
7/16/2011,16,July,2011,22,Youth (<25),Male,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 44",4,1519,2443," $2,328 "," $6,076 "," $8,404 "
7/16/2011,16,July,2011,43,Adults (35-64),Female,France,Nord,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783, $194 , $487 , $681 
7/16/2011,16,July,2011,35,Adults (35-64),Male,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",4,713,1120, $687 ," $2,852 "," $3,539 "
7/17/2011,17,July,2011,46,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769, $334 , $420 , $754 
7/17/2011,17,July,2011,32,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578, $620 ," $2,171 "," $2,791 "
7/17/2011,17,July,2011,21,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443," $1,678 "," $3,110 "," $4,788 "
7/17/2011,17,July,2011,19,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,1083,1701," $1,752 "," $3,249 "," $5,001 "
7/17/2011,17,July,2011,25,Young Adults (25-34),Male,Germany,Hamburg,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578," $1,157 "," $2,171 "," $3,328 "
7/17/2011,17,July,2011,23,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $77 , $344 , $421 
7/17/2011,17,July,2011,50,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701, $488 ," $2,166 "," $2,654 "
7/17/2011,17,July,2011,29,Young Adults (25-34),Male,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443," $1,345 "," $4,665 "," $6,010 "
7/17/2011,17,July,2011,33,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701, $397 ," $1,083 "," $1,480 "
7/17/2011,17,July,2011,19,Youth (<25),Male,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540, $219 , $688 , $907 
7/17/2011,17,July,2011,30,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578," $5,485 "," $8,684 "," $14,169 "
7/18/2011,18,July,2011,17,Youth (<25),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",4,1252,2295," $2,979 "," $5,008 "," $7,987 "
7/18/2011,18,July,2011,18,Youth (<25),Female,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320, $752 ," $1,266 "," $2,018 "
7/18/2011,18,July,2011,38,Adults (35-64),Male,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295, $492 ," $1,252 "," $1,744 "
7/18/2011,18,July,2011,56,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120, $385 , $713 ," $1,098 "
7/18/2011,18,July,2011,25,Young Adults (25-34),Female,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443, $497 ," $1,555 "," $2,052 "
7/18/2011,18,July,2011,31,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578," $4,006 "," $6,513 "," $10,519 "
7/18/2011,18,July,2011,32,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
7/19/2011,19,July,2011,36,Adults (35-64),Female,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540, $240 , $295 , $535 
7/19/2011,19,July,2011,26,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",4,420,769, $996 ," $1,680 "," $2,676 "
7/19/2011,19,July,2011,31,Young Adults (25-34),Male,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578, $548 ," $2,171 "," $2,719 "
7/19/2011,19,July,2011,19,Youth (<25),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120, $751 ," $2,139 "," $2,890 "
7/19/2011,19,July,2011,23,Youth (<25),Male,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701, $760 ," $2,166 "," $2,926 "
7/19/2011,19,July,2011,42,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Black, 48",2,487,783, $388 , $974 ," $1,362 "
7/19/2011,19,July,2011,27,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120, $396 , $713 ," $1,109 "
7/19/2011,19,July,2011,31,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578," $1,335 "," $2,171 "," $3,506 "
7/20/2011,20,July,2011,23,Youth (<25),Female,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320, $752 ," $1,266 "," $2,018 "
